,latitude,longitude,county
809,39.57,-122.23,Glenn County
810,42.58,-121.78,Klamath County
811,41.98,-121.48,Klamath County
812,37.85,-120.91,Stanislaus County
813,37.89,-121.03,San Joaquin County
814,37.89,-121.04,San Joaquin County
815,37.88,-121.03,San Joaquin County
816,39.85,-123.11,Mendocino County
817,39.17,-122.94,Lake County
818,39.12,-121.66,Lake County
819,39.12,-121.67,Lake County
820,41.89,-121.45,Klamath County
821,37.61,-121.12,Stanislaus County
822,37.78,-121.36,San Joaquin County
823,37.94,-121.49,Contra Costa County
824,37.94,-121.48,Contra Costa County
825,37.93,-121.48,Contra Costa County
826,37.93,-121.42,San Joaquin County
827,37.94,-121.5,Contra Costa County
828,39.84,-123.11,Mendocino County
829,37.41,-120.96,Stanislaus County
830,39.31,-119.52,Lyon County
831,42.4,-121.19,Klamath County
832,37.63,-120.98,Stanislaus County
833,37.62,-120.98,Stanislaus County
834,38.93,-122.76,Colusa County
835,42.42,-121.18,Klamath County
836,38.47,-121.81,Solano County
837,37.31,-121.08,Stanislaus County
838,41.52,-120.18,Modoc County
839,39.6,-121.88,Butte County
840,40.39,-122.72,Shasta County
841,38.95,-123.42,Mendocino County
842,42.03,-121.75,Klamath County
843,38.89,-122.96,Mendocino County
844,38.88,-122.95,Mendocino County
845,39.5,-122.24,Lake County
846,39.12,-123.17,Mendocino County
847,37.87,-121.27,San Joaquin County
848,39.46,-119.91,Washoe County
849,39.46,-119.9,Washoe County
850,39.45,-119.91,Washoe County
851,39.46,-119.89,Washoe County
852,39.45,-119.89,Washoe County
853,39.45,-119.9,Washoe County
854,39.3,-121.92,Colusa County
855,37.27,-120.6,Stanislaus County
856,37.74,-121.52,San Joaquin County
857,37.74,-121.51,San Joaquin County
858,38.78,-122.01,Yolo County
859,39.29,-121.94,Colusa County
860,39.26,-122.02,Colusa County
861,39.26,-122.03,Colusa County
862,41.78,-122.06,Siskiyou County
863,39.61,-122.01,Glenn County
864,40.86,-120.82,Lassen County
865,39.68,-122.19,Pershing County
866,38.66,-121.39,Sacramento County
867,37.79,-121.68,Alameda County
868,37.79,-121.69,Alameda County
869,37.78,-121.69,Alameda County
870,37.78,-121.7,Alameda County
871,37.74,-121.3,San Joaquin County
872,37.74,-121.29,San Joaquin County
873,38.34,-121.63,Yolo County
874,39.16,-122.61,Lake County
875,39.17,-122.6,Lake County
876,39.16,-122.6,Lake County
877,39.17,-122.59,Lake County
878,39.17,-122.58,Lake County
879,39.16,-122.59,Lake County
880,39.18,-122.6,Lake County
881,39.18,-122.59,Lake County
882,40.34,-120.36,Lassen County
883,39.7,-121.79,Butte County
884,42.22,-122.67,Jackson County
885,42.3,-121.47,Klamath County
886,38.74,-119.4,Lyon County
887,37.63,-120.22,Mariposa County
888,37.63,-120.23,Mariposa County
889,37.64,-120.23,Mariposa County
890,37.64,-120.22,Mariposa County
891,37.65,-120.23,Mariposa County
892,37.65,-120.24,Mariposa County
893,37.39,-120.5,Stanislaus County
894,39.67,-120.22,Sierra County
895,41.28,-120.31,Modoc County
896,40.92,-122.11,Shasta County
897,40.36,-121.4,Trinity County
898,39.02,-121.98,Colusa County
899,42.5,-122.37,Jackson County
900,39.0,-121.57,Lake County
901,41.96,-121.92,Siskiyou County
902,41.97,-121.93,Siskiyou County
903,41.19,-123.72,Humboldt County
904,37.83,-121.05,San Joaquin County
905,40.45,-122.06,Shasta County
906,40.45,-122.05,Shasta County
907,39.33,-121.63,Butte County
908,37.75,-120.45,Tuolumne County
909,37.75,-120.46,Tuolumne County
910,37.76,-120.44,Tuolumne County
911,42.19,-121.47,Klamath County
912,37.27,-120.61,Lyon County
913,38.21,-122.02,Solano County
914,37.78,-120.46,Tuolumne County
915,37.79,-120.46,Tuolumne County
916,37.79,-120.45,Tuolumne County
917,38.21,-121.98,Jackson County
918,40.39,-122.35,Shasta County
919,39.3,-121.74,Butte County
920,37.53,-120.22,Mariposa County
921,39.19,-121.93,Sutter County
922,38.04,-121.94,Contra Costa County
923,38.03,-121.94,Contra Costa County
924,37.96,-120.0,Tuolumne County
925,42.01,-121.41,Klamath County
926,37.65,-121.05,Stanislaus County
927,37.45,-121.12,Stanislaus County
928,37.4,-120.5,Merced County
929,38.95,-121.91,Sutter County
930,38.67,-121.81,Yolo County
931,39.35,-122.0,Colusa County
932,39.36,-122.0,Colusa County
933,39.36,-121.99,Colusa County
934,38.98,-121.13,Placer County
935,39.29,-121.88,Josephine County
936,39.35,-121.98,Colusa County
937,39.11,-122.05,Colusa County
938,39.2,-121.18,Nevada County
939,37.64,-121.53,San Joaquin County
940,37.86,-120.84,Stanislaus County
941,37.86,-120.85,Stanislaus County
942,39.6,-119.27,Lyon County
943,39.17,-121.65,Sutter County
944,42.46,-122.89,Jackson County
945,42.05,-121.28,Klamath County
946,42.06,-121.28,Klamath County
947,42.07,-121.29,Klamath County
948,42.08,-121.27,Klamath County
949,42.08,-121.28,Klamath County
950,42.08,-121.29,Klamath County
951,42.06,-121.3,Klamath County
952,42.04,-121.26,Klamath County
953,42.08,-121.3,Klamath County
954,41.05,-123.67,Humboldt County
955,39.15,-121.39,Yuba County
956,38.06,-120.66,Calaveras County
957,38.06,-120.67,Calaveras County
958,37.54,-120.97,Stanislaus County
959,37.44,-120.77,Merced County
960,38.83,-120.93,El Dorado County
961,37.95,-121.3,Stanislaus County
962,38.83,-120.91,El Dorado County
963,38.83,-120.92,El Dorado County
964,38.27,-122.05,Solano County
965,37.37,-120.54,Merced County
966,37.33,-120.56,Merced County
967,37.94,-122.31,Contra Costa County
968,38.71,-122.44,Lake County
969,41.75,-121.39,Modoc County
970,41.75,-121.38,Modoc County
971,41.76,-121.38,Modoc County
972,38.72,-122.45,Washoe County
973,38.72,-122.46,Washoe County
974,38.71,-122.46,Lake County
975,38.7,-122.42,Lake County
976,40.87,-120.96,Lassen County
977,42.2,-121.0,Klamath County
978,42.2,-120.99,Klamath County
979,41.94,-119.77,Washoe County
980,41.92,-119.79,Washoe County
981,41.93,-119.78,Washoe County
982,41.93,-119.79,Lyon County
983,41.94,-119.78,Washoe County
984,38.73,-122.45,Napa County
985,41.72,-121.04,Modoc County
986,41.73,-121.04,Modoc County
987,41.72,-121.03,Modoc County
988,41.73,-121.03,Washoe County
989,37.82,-121.05,San Joaquin County
990,41.94,-119.76,Washoe County
991,38.27,-121.24,Sacramento County
992,41.73,-121.02,Modoc County
993,41.73,-121.05,Modoc County
994,41.92,-119.8,Washoe County
995,41.92,-119.81,Washoe County
996,41.91,-119.81,Washoe County
997,41.9,-119.81,Washoe County
998,41.9,-119.8,Washoe County
999,41.89,-119.77,Washoe County
1000,41.88,-119.79,Washoe County
1001,41.88,-119.8,Washoe County
1002,41.87,-119.8,Washoe County
1003,41.86,-119.8,Washoe County
1004,41.86,-119.81,Washoe County
1005,41.85,-119.77,Washoe County
1006,41.84,-119.77,Washoe County
1007,41.84,-119.76,Washoe County
1008,41.83,-119.77,Washoe County
1009,41.72,-121.02,Washoe County
1010,41.83,-119.76,Washoe County
1011,41.86,-119.77,Washoe County
1012,41.87,-119.81,Washoe County
1013,41.92,-119.82,Washoe County
1014,41.93,-119.82,Washoe County
1015,41.93,-119.81,Washoe County
1016,41.88,-119.81,Washoe County
1017,41.87,-119.82,Washoe County
1018,41.86,-119.82,Washoe County
1019,41.87,-119.78,Washoe County
1020,41.86,-119.79,Washoe County
1021,41.86,-119.76,Washoe County
1022,41.9,-119.82,Washoe County
1023,41.82,-119.76,Washoe County
1024,41.81,-119.77,Washoe County
1025,41.83,-119.75,Washoe County
1026,41.81,-119.75,Washoe County
1027,41.84,-119.75,Washoe County
1028,41.8,-119.74,Washoe County
1029,41.8,-119.75,Washoe County
1030,41.81,-119.74,Washoe County
1031,41.82,-119.75,Washoe County
1032,41.82,-119.74,Washoe County
1033,41.82,-119.78,Washoe County
1034,41.89,-119.82,Washoe County
1035,41.49,-120.94,Modoc County
1036,41.49,-120.93,Modoc County
1037,41.48,-120.93,Modoc County
1038,41.48,-120.96,Modoc County
1039,41.48,-120.95,Modoc County
1040,41.47,-120.93,Modoc County
1041,41.48,-120.94,Modoc County
1042,41.48,-120.92,Modoc County
1043,41.47,-120.91,Modoc County
1044,41.5,-120.96,Modoc County
1045,38.08,-121.85,Solano County
1046,41.81,-119.72,Washoe County
1047,41.82,-119.71,Washoe County
1048,41.82,-119.72,Washoe County
1049,41.83,-119.71,Washoe County
1050,41.83,-119.72,Lyon County
1051,41.83,-119.73,Washoe County
1052,41.84,-119.71,Lyon County
1053,41.81,-119.71,Washoe County
1054,41.81,-119.73,Washoe County
1055,38.53,-122.06,Yolo County
1056,38.52,-122.07,Yolo County
1057,38.52,-122.08,Yolo County
1058,38.53,-122.07,Yolo County
1059,38.52,-122.06,Yolo County
1060,38.51,-122.05,Solano County
1061,38.51,-122.04,Washoe County
1062,38.79,-119.52,Yolo County
1063,39.83,-120.41,Plumas County
1064,38.8,-119.52,Yolo County
1065,38.8,-119.51,Yolo County
1066,38.79,-119.51,Yolo County
1067,37.63,-120.76,Stanislaus County
1068,37.63,-120.77,Stanislaus County
1069,38.55,-122.11,Napa County
1070,38.56,-122.07,Napa County
1071,38.55,-122.09,Napa County
1072,38.56,-122.09,Napa County
1073,38.55,-122.1,Napa County
1074,38.56,-122.08,Napa County
1075,37.38,-121.1,Stanislaus County
1076,38.57,-122.08,Napa County
1077,37.36,-120.65,Merced County
1078,40.66,-122.22,Shasta County
1079,40.65,-122.22,Shasta County
1080,40.64,-122.22,Shasta County
1081,38.23,-122.45,Napa County
1082,37.43,-119.99,Mariposa County
1083,39.21,-121.94,Colusa County
1084,37.36,-120.68,Merced County
1085,38.92,-122.01,Yolo County
1086,41.09,-123.7,Humboldt County
1087,37.9,-121.86,Contra Costa County
1088,38.54,-121.55,Yolo County
1089,38.54,-121.54,Yolo County
1090,40.45,-122.79,Shasta County
1091,40.45,-122.78,Shasta County
1092,40.44,-122.79,Shasta County
1093,40.44,-122.8,Shasta County
1094,40.43,-122.79,Shasta County
1095,40.43,-122.78,Shasta County
1096,40.43,-122.77,Shasta County
1097,40.43,-122.75,Shasta County
1098,40.42,-122.73,Shasta County
1099,40.42,-122.74,Shasta County
1100,40.42,-122.78,Shasta County
1101,40.42,-122.77,Shasta County
1102,40.45,-122.8,Shasta County
1103,40.44,-122.78,Shasta County
1104,40.44,-122.77,Shasta County
1105,40.46,-122.78,Shasta County
1106,40.45,-122.81,Shasta County
1107,40.46,-122.79,Shasta County
1108,40.46,-122.77,Shasta County
1109,40.45,-122.77,Shasta County
1110,39.87,-123.29,Mendocino County
1111,40.46,-122.81,Shasta County
1112,40.46,-122.82,Trinity County
1113,40.45,-122.82,Klamath County
1114,40.44,-122.82,Klamath County
1115,39.46,-121.61,Butte County
1116,40.32,-120.99,Lassen County
1117,40.31,-120.98,Lassen County
1118,40.89,-120.83,Lassen County
1119,40.45,-122.83,Trinity County
1120,42.52,-121.51,Klamath County
1121,42.52,-121.5,Klamath County
1122,40.44,-122.83,Shasta County
1123,42.53,-121.51,Klamath County
1124,42.53,-121.49,Klamath County
1125,42.53,-121.5,Klamath County
1126,42.51,-121.51,Klamath County
1127,38.63,-121.28,Sacramento County
1128,38.24,-122.06,Solano County
1129,42.54,-121.47,Klamath County
1130,42.54,-121.46,Klamath County
1131,42.54,-121.5,Klamath County
1132,42.53,-121.45,Klamath County
1133,42.53,-121.46,Klamath County
1134,42.53,-121.47,Klamath County
1135,42.52,-121.45,Klamath County
1136,42.53,-121.48,Klamath County
1137,42.52,-121.49,Klamath County
1138,42.51,-121.49,Klamath County
1139,42.51,-121.47,Klamath County
1140,40.45,-122.84,Trinity County
1141,40.46,-122.83,Trinity County
1142,40.46,-122.84,Trinity County
1143,40.44,-122.76,Shasta County
1144,40.45,-122.76,Shasta County
1145,40.47,-122.83,Shasta County
1146,40.47,-122.84,Trinity County
1147,40.47,-122.82,Shasta County
1148,40.46,-122.85,Shasta County
1149,40.45,-122.85,Trinity County
1150,40.47,-122.85,Trinity County
1151,39.93,-123.76,Mendocino County
1152,40.45,-122.75,Shasta County
1153,40.47,-122.78,Shasta County
1154,40.46,-122.76,Shasta County
1155,40.46,-122.75,Shasta County
1156,40.47,-122.76,Shasta County
1157,40.47,-122.77,Trinity County
1158,40.47,-122.75,Shasta County
1159,40.47,-122.79,Shasta County
1160,40.46,-122.74,Shasta County
1161,40.48,-122.86,Shasta County
1162,40.47,-122.86,Trinity County
1163,40.48,-122.87,Shasta County
1164,40.48,-122.84,Trinity County
1165,40.48,-122.85,Trinity County
1166,40.49,-122.84,Trinity County
1167,40.48,-122.79,Shasta County
1168,40.48,-122.75,Shasta County
1169,40.48,-122.78,Shasta County
1170,39.68,-120.09,Plumas County
1171,39.68,-120.08,Sierra County
1172,39.69,-120.09,Plumas County
1173,39.69,-120.08,Plumas County
1174,39.69,-120.07,Plumas County
1175,39.02,-119.12,Lyon County
1176,40.5,-122.79,Shasta County
1177,39.11,-119.8,Douglas County
1178,39.11,-119.81,Douglas County
1179,39.11,-119.82,Douglas County
1180,40.49,-122.79,Shasta County
1181,40.49,-122.76,Klamath County
1182,40.49,-122.78,Shasta County
1183,37.8,-120.85,Stanislaus County
1184,37.29,-120.71,Merced County
1185,40.48,-122.8,Shasta County
1186,38.37,-119.36,Mono County
1187,38.37,-119.35,Mono County
1188,38.36,-119.35,Mono County
1189,38.49,-119.87,Alpine County
1190,40.5,-122.77,Trinity County
1191,40.5,-122.78,Trinity County
1192,40.49,-122.75,Shasta County
1193,38.92,-121.57,Sutter County
1194,38.93,-121.57,Sutter County
1195,42.28,-122.89,Jackson County
1196,42.28,-122.88,Jackson County
1197,39.88,-120.2,Plumas County
1198,40.76,-119.43,Washoe County
1199,40.22,-120.52,Lassen County
1200,39.1,-120.93,Placer County
1201,38.78,-121.23,Placer County
1202,37.72,-120.67,San Joaquin County
1203,39.0,-121.41,Yuba County
1204,39.23,-122.05,Colusa County
1205,37.44,-120.76,Merced County
1206,42.49,-121.18,Klamath County
1207,38.56,-120.8,Amador County
1208,38.57,-120.8,Amador County
1209,38.57,-120.81,El Dorado County
1210,38.57,-120.82,El Dorado County
1211,38.56,-120.81,Amador County
1212,38.56,-120.83,El Dorado County
1213,38.56,-120.82,El Dorado County
1214,38.55,-120.83,Amador County
1215,38.55,-120.82,Amador County
1216,38.55,-120.81,Amador County
1217,42.49,-121.16,Klamath County
1218,37.32,-121.87,Santa Clara County
1219,38.58,-120.79,Napa County
1220,38.57,-120.79,Amador County
1221,38.56,-120.79,Amador County
1222,38.57,-120.78,Yolo County
1223,37.27,-120.76,Merced County
1224,37.27,-120.77,Merced County
1225,37.28,-120.77,Merced County
1226,37.69,-119.79,Mariposa County
1227,37.7,-119.79,Mariposa County
1228,37.7,-119.78,Mariposa County
1229,37.71,-119.78,Mariposa County
1230,37.71,-119.79,Mariposa County
1231,37.7,-119.8,Mariposa County
1232,37.69,-119.8,Mariposa County
1233,37.7,-119.76,Mariposa County
1234,37.71,-119.77,Mariposa County
1235,37.69,-119.76,Mariposa County
1236,37.68,-119.77,Mariposa County
1237,37.71,-119.76,Mariposa County
1238,37.7,-119.75,Mariposa County
1239,37.68,-119.76,Mariposa County
1240,37.68,-119.78,Mariposa County
1241,37.35,-120.96,Stanislaus County
1242,37.28,-119.34,Fresno County
1243,37.28,-119.33,Madera County
1244,42.35,-123.04,Jackson County
1245,38.96,-122.64,Lake County
1246,37.72,-119.76,Mariposa County
1247,37.72,-119.78,Mariposa County
1248,37.71,-119.8,Mariposa County
1249,41.26,-122.14,Siskiyou County
1250,39.61,-121.78,Glenn County
1251,38.12,-120.78,Calaveras County
1252,42.47,-122.25,Klamath County
1253,42.48,-122.25,Klamath County
1254,37.26,-119.34,Madera County
1255,37.27,-119.35,Madera County
1256,37.27,-119.36,Madera County
1257,37.29,-119.35,Madera County
1258,37.29,-119.36,Madera County
1259,37.29,-119.34,Madera County
1260,37.27,-119.37,Madera County
1261,37.27,-119.33,Madera County
1262,37.27,-119.34,Fresno County
1263,37.26,-119.33,Madera County
1264,37.3,-119.35,Fresno County
1265,37.3,-119.36,Madera County
1266,37.3,-119.34,Fresno County
1267,37.28,-119.36,Madera County
1268,37.28,-119.35,Madera County
1269,37.26,-119.36,Madera County
1270,37.26,-119.37,Madera County
1271,37.26,-119.35,Madera County
1272,39.99,-123.66,Mendocino County
1273,37.3,-119.33,Madera County
1274,37.29,-119.33,Madera County
1275,42.24,-123.61,Klamath County
1276,42.25,-123.6,Josephine County
1277,42.25,-123.61,Josephine County
1278,37.72,-119.79,Mariposa County
1279,37.29,-119.37,Madera County
1280,37.28,-119.37,Fresno County
1281,37.3,-119.37,Fresno County
1282,37.31,-119.36,Madera County
1283,37.25,-119.33,Fresno County
1284,37.31,-119.35,Fresno County
1285,37.73,-119.78,Mariposa County
1286,39.97,-121.67,Butte County
1287,37.25,-119.35,Madera County
1288,37.25,-119.34,Madera County
1289,37.32,-119.36,Madera County
1290,37.3,-119.31,Madera County
1291,37.3,-119.32,Madera County
1292,37.41,-121.79,Santa Clara County
1293,38.08,-122.14,Solano County
1294,39.61,-120.31,Sierra County
1295,39.62,-120.32,Sierra County
1296,39.26,-120.28,Nevada County
1297,39.26,-120.25,Nevada County
1298,39.62,-120.31,Sierra County
1299,39.61,-120.32,Sierra County
1300,41.27,-122.93,Siskiyou County
1301,41.24,-122.93,Siskiyou County
1302,39.85,-123.6,Mendocino County
1303,41.22,-121.38,Modoc County
1304,41.24,-121.37,Modoc County
1305,41.23,-121.37,Modoc County
1306,41.22,-121.37,Modoc County
1307,41.21,-121.36,Jackson County
1308,41.21,-121.37,Modoc County
1309,37.32,-119.38,Madera County
1310,37.33,-119.36,Madera County
1311,37.33,-119.35,Fresno County
1312,37.33,-119.34,Fresno County
1313,37.32,-119.35,Fresno County
1314,37.31,-119.37,Madera County
1315,37.33,-119.38,Madera County
1316,37.33,-119.37,Fresno County
1317,37.32,-119.37,Madera County
1318,37.32,-119.39,Madera County
1319,41.93,-122.84,Klamath County
1320,41.92,-122.86,Josephine County
1321,41.94,-122.85,Josephine County
1322,41.28,-123.03,Siskiyou County
1323,41.28,-123.01,Siskiyou County
1324,41.28,-123.02,Siskiyou County
1325,41.55,-123.05,Siskiyou County
1326,41.27,-123.02,Siskiyou County
1327,41.14,-122.8,Trinity County
1328,41.26,-123.03,Siskiyou County
1329,41.55,-123.06,Siskiyou County
1330,37.27,-119.38,Madera County
1331,40.9,-121.39,Shasta County
1332,40.89,-121.38,Shasta County
1333,40.9,-121.37,Shasta County
1334,40.9,-121.38,Shasta County
1335,40.91,-121.37,Shasta County
1336,40.91,-121.38,Shasta County
1337,37.72,-119.8,Madera County
1338,39.77,-123.65,Mendocino County
1339,39.76,-123.65,Mendocino County
1340,40.89,-121.39,Jackson County
1341,39.77,-123.66,Mendocino County
1342,37.32,-119.34,Fresno County
1343,40.92,-121.36,Shasta County
1344,40.92,-121.35,Jackson County
1345,41.22,-121.35,Modoc County
1346,41.2,-121.36,Modoc County
1347,41.21,-121.34,Siskiyou County
1348,41.23,-121.34,Siskiyou County
1349,41.21,-121.38,Modoc County
1350,42.1,-122.75,Jackson County
1351,42.05,-122.34,Jackson County
1352,40.87,-121.36,Shasta County
1353,40.91,-121.35,Shasta County
1354,40.89,-121.37,Shasta County
1355,40.91,-121.36,Shasta County
1356,40.88,-121.36,Shasta County
1357,41.54,-123.06,Siskiyou County
1358,41.29,-123.02,Siskiyou County
1359,41.29,-123.01,Siskiyou County
1360,41.29,-123.03,Siskiyou County
1361,39.78,-123.67,Mendocino County
1362,41.22,-121.32,Klamath County
1363,41.26,-121.34,Trinity County
1364,41.24,-121.36,Siskiyou County
1365,41.23,-121.32,Klamath County
1366,41.23,-121.33,Modoc County
1367,41.23,-121.31,Modoc County
1368,41.25,-121.34,Siskiyou County
1369,40.92,-121.31,Jackson County
1370,40.92,-121.32,Jackson County
1371,40.92,-121.33,Jackson County
1372,40.92,-121.34,Jackson County
1373,40.93,-121.32,Jackson County
1374,40.94,-121.31,Jackson County
1375,40.94,-121.3,Lassen County
1376,40.92,-121.37,Jackson County
1377,40.93,-121.3,Jackson County
1378,40.93,-121.29,Jackson County
1379,40.92,-121.38,Jackson County
